,id,imdbid,rating,title,year
6103,6538,2062969,2,L&#39;enfant d&#39;en haut,2012
6104,8479,2262308,3,Halo 4: Forward Unto Dawn,2012
6105,7656,2318625,0,Out in the Dark,2012
6106,5894,1928337,3,Mine Games,2012
6107,3275,1586265,3,What to Expect When You&#39;re Expecting,2012
6108,5477,1900854,0,Comes a Bright Day,2012
6109,3284,1409024,1,Men in Black III,2012
6110,5489,1842356,3,Entity,2012
6111,3296,1568338,1,Man on a Ledge,2012
6112,4404,2097307,3,Hit and Run,2012
6113,3301,1446714,3,Prometheus,2012
6114,5155,1816518,1,Ernest &amp; Celestine,2012
6115,3689,1673697,3,"Sapphires, The",2012
6116,4061,1595656,3,To the Wonder,2012
6117,4074,1817273,1,"Place Beyond the Pines, The",2012
6118,3710,1866249,2,"Sessions, The",2012
6119,5538,1745686,0,Die Wand,2012
6120,3718,1920849,3,Bachelorette,2012
6121,4094,1924394,1,"Angels&#39; Share, The",2012
6122,3726,2098627,3,Attack of the 50ft Cheerleader,2012
6123,4468,2109184,3,Paranormal Activity 4,2012
6124,3735,2168910,3,Cocktail,2012
6125,4106,1781840,3,Jayne Mansfield&#39;s Car,2012
6126,4843,2215395,3,Paulette,2012
6127,3744,2346744,3,Cigarette Ki Tarah,2012
6128,3386,1716777,3,People Like Us,2012
6129,3755,1673434,3,"Twilight Saga: Breaking Dawn - Part 2, The",2012
6130,3759,1760967,3,Ill Manors,2012
6131,4861,2046090,3,Fin,2012
6132,3775,454876,1,Life of Pi,2012
6133,3418,1699498,3,Lake Effects,2012
6134,3422,2005156,3,BearCity 2: The Proposal,2012
6135,5612,2189240,3,Cybergeddon,2012
6136,3426,1730189,1,Blood Fare,2012
6137,3434,1859650,2,To Rome With Love,2012
6138,3806,2181931,3,English Vinglish,2012
6139,3814,1217213,3,Tinkerbell and the Secret of the Wings,2012
6140,4187,1733114,3,Cheesecake Casserole,2012
6141,3824,1977739,3,Call Girl,2012
6142,5657,2678152,1,Wireboy,2012
6143,4946,2504614,3,"Swing, The",2012
6144,4207,1478804,1,Four Assassins,2012
6145,3478,1611224,3,Abraham Lincoln: Vampire Hunter,2012
6146,3854,1194577,3,"Door, The",2012
6147,3486,1726669,2,Killer Joe,2012
6148,3859,1839654,3,"Magic of Belle Isle, The",2012
6149,3864,2322603,3,Strike Witches - The Movie,2012
6150,3870,1659337,3,"Perks of Being a Wallflower, The",2012
6151,3874,2101441,3,Spring Breakers,2012
6152,4985,1857718,3,Gyo,2012
6153,3513,431021,3,"Possession, The",2012
6154,5008,2216240,1,Kapringen,2012
6155,3535,1386703,1,Total Recall,2012
6156,4273,2094064,3,Much Ado About Nothing,2012
6157,3908,1477855,2,Hyde Park on Hudson,2012
6158,3912,2142955,3,Stars Above,2012
6159,3164,1034314,3,Iron Sky,2012
6160,3924,2258281,3,Beyond the Hills,2012
6161,5035,1525366,3,Grabbers,2012
6162,4299,1791614,3,Struck by Lightning,2012
6163,3933,2105044,1,V/H/S,2012
6164,4303,2098628,3,Augustine,2012
6165,3192,1440129,1,Battleship,2012
6166,5760,1935902,3,"Brass Teapot, The",2012
6167,3575,2040560,3,"Pact, The",2012
6168,3580,1492841,3,Foreign Letters,2012
6169,5768,2093109,3,Escape Fire: The Fight to Rescue American Healthcare,2012
6170,3588,1931533,1,Seven Psychopaths,2012
6171,5420,2108546,3,Jackie,2012
6172,4336,1855401,0,Tim and Eric&#39;s Billion Dollar Movie,2012
6173,3601,850677,3,Jack and Diane,2012
6174,3980,1613750,0,Kon-Tiki,2012
6175,4348,2150332,3,Renoir,2012
6176,7043,2328503,3,Ko-ri-a,2012
6177,6005,1928335,1,Kill &#39;em All,2012
6178,7848,1853643,3,Why Stop Now?,2012
6179,6075,2205697,3,Stuck in Love,2012
6180,7155,1823125,2,Greetings from Tim Buckley,2012
6181,7582,1636826,1,Project X,2012
6182,8435,2091243,3,Bindlestiffs,2012
6183,5785,1764625,1,Tad: The Lost Explorer,2012
6184,6181,2190367,3,Neighboring Sounds,2012
6185,6203,455323,1,Being Flynn,2012
6186,6608,2034761,3,Journey to the Christmas Star,2012
6187,6993,1597522,1,Asterix and Obelix: God Save Britannia,2012
6188,3624,1658837,3,"Tall Man, The",2012
6189,3633,1024648,3,Argo,2012
6190,3638,938330,3,Silent Hill: Revelation 3D,2012
6191,4744,2140203,3,Okami kodomo no ame to yuki,2012
6192,3653,2063781,3,Smashed,2012
6193,3287,1991245,1,Chernobyl Diaries,2012
6194,5492,763831,2,A Thousand Words,2012
6195,4432,1783732,1,John Dies at the End,2012
6196,3709,1876451,3,Sparkle,2012
6197,4081,2106476,2,Jagten,2012
6198,4818,2396701,3,"Haunting of Whaley House, The",2012
6199,4085,2024519,3,"Broken Circle Breakdown, The",2012
6200,3348,1748122,3,Moonrise Kingdom,2012
6201,4093,1954701,1,Oh Boy,2012
6202,3729,1821480,3,Kahaani,2012
6203,4101,1602472,3,2 Days in New York,2012
6204,3733,1701215,3,Future Weather,2012
6205,4105,2446108,3,Monster High: Ghoul&#39;s Rule,2012
6206,5212,1918806,3,Entrance,2012
6207,3743,1845849,3,Price Check,2012
6208,3385,1915581,3,Magic Mike,2012
6209,3749,1707386,3,Les Miserables,2012
6210,3754,975645,2,Hitchcock,2012
6211,3397,1615065,3,Savages,2012
6212,4136,2347569,3,Frances Ha,2012
6213,5240,2523692,3,Decay,2012
6214,4881,1758575,3,Blue Like Jazz,2012
6215,3778,2112131,1,Dabangg 2,2012
6216,3024,1601913,0,"Grey, The",2012
6217,5610,2435166,3,White Alligator,2012
6218,3790,1397280,2,Taken 2,2012
6219,3037,1706593,1,Chronicle,2012
6220,5264,2243621,3,Snow Queen,2012
6221,3794,2023690,3,Sightseers,2012
6222,3437,1345836,1,"Dark Knight Rises, The",2012
6223,4538,1874789,2,Supporting Characters,2012
6224,3809,2258337,2,Eega,2012
6225,3445,1800741,3,Step Up Revolution,2012
6226,4551,1995341,3,It&#39;s a Disaster,2012
6227,3818,1045658,3,Silver Linings Playbook,2012
6228,3453,1298649,2,"Watch, The",2012
6229,3823,1848902,3,Game Change,2012
6230,4190,2243973,3,Hannibal,2012
6231,3835,2313197,3,"Batman: The Dark Knight Returns, part 1",2012
6232,3469,1194173,3,"Bourne Legacy, The",2012
6233,3473,1655460,3,Wanderlust,2012
6234,3477,1996264,3,"For a Good Time, Call...",2012
6235,3481,1480656,1,Cosmopolis,2012
6236,3485,1212450,1,Lawless,2012
6237,3869,1656190,1,Safe,2012
6238,3497,1547234,3,Premium Rush,2012
6239,4976,1713476,1,"Bay, The",2012
6240,3138,1392170,3,"Hunger Games, The",2012
6241,3521,2077851,2,Sleepwalk With Me,2012
6242,3894,1954780,3,Rise of the Animals,2012
6243,3150,1646987,1,Wrath of the Titans,2012
6244,3907,1907668,3,Flight,2012
6245,3538,1839492,3,Ruby Sparks,2012
6246,4276,1817676,3,Girl in Progress,2012
6247,4280,1829012,3,Passion,2012
6248,3167,1430626,1,"Pirates! Band of Misfits, The",2012
6249,3171,2185503,1,Snackbar,2012
6250,3178,2107835,3,"Skinny, The",2012
6251,3562,1276104,1,Looper,2012
6252,4663,1496422,3,"Paperboy, The",2012
6253,3940,1978480,3,Mosquita y Mari,2012
6254,5759,1748260,3,Tiger Eyes,2012
6255,3574,2106739,3,Gayby,2012
6256,4314,1822302,3,Sassy Pants,2012
6257,5407,1844025,3,Sadako 3D,2012
6258,5054,2245195,2,"History of Future Folk, The",2012
6259,3578,1981677,3,Pitch Perfect,2012
6260,3205,848228,1,"Avengers, The",2012
6261,4318,860907,3,Evangelion: 3.0 You Can (Not) Redo,2012
6262,3953,1996310,3,Lore,2012
6263,3209,1195478,3,"Five-Year Engagement, The",2012
6264,3587,1142977,0,Frankenweenie,2012
6265,5066,2107648,3,Ahi va el diablo,2012
6266,3591,837562,3,Hotel Transylvania,2012
6267,3979,1524137,3,Contraband,2012
6268,3983,2008562,1,Le grand soir,2012
6269,5086,1995304,0,Fat Kid Rules the World,2012
6270,5098,2328749,3,Steel Magnolias,2012
6271,6664,1872818,1,Liberal Arts,2012
6272,5980,1965065,2,Save the Date,2012
6273,7083,1545106,3,Vamps,2012
6274,8297,2287663,3,Blue Lagoon: The Awakening,2012
6275,6016,1645155,1,Erased,2012
6276,6378,2139843,3,Electrick Children,2012
6277,6443,1753722,1,2 Coelhos,2012
6278,6803,2147319,3,Heruta sukeruta,2012
6279,6850,1276419,3,A Royal Affair,2012
6280,5805,1769363,3,"Giant Mechanical Man, The",2012
6281,6960,1942989,1,"Citizen, The",2012
6282,6627,598828,3,One for the Money,2012
6283,5106,1985019,3,Austenland,2013
6284,4367,1602613,3,Only God Forgives,2013
6285,5110,1985966,3,Cloudy with a Chance of Meatballs 2,2013
6286,5114,2201221,1,Some Girl(s),2013
6287,4739,3066242,3,RWBY,2013
6288,4012,1814621,3,Admission,2013
6289,4743,2147728,3,I Used to Be Darker,2013
6290,4017,1869716,3,"East, The",2013
6291,4021,2302755,1,Olympus Has Fallen,2013
6292,5126,2450186,3,V/H/S/2,2013
6293,4025,1924429,0,Trance,2013
6294,5131,1657510,1,Gimme Shelter,2013
6295,4756,1981115,3,Thor: The Dark World,2013
6296,4393,1821694,3,Red 2,2013
6297,5491,2352488,1,Interior. Leather Bar.,2013
6298,5145,1545660,3,Knights of Badassdom,2013
6299,4414,1213663,2,"World&#39;s End, The",2013
6300,4051,1911644,3,"Call, The",2013
6301,5507,2364949,3,Touchy Feely,2013
6302,4055,1483013,3,Oblivion,2013
6303,5161,1204975,1,Last Vegas,2013
6304,4426,2106550,3,Mobius,2013
6305,5169,2355540,0,Cutie and the Boxer,2013
6306,4431,1758795,3,"To Do List, The",2013
6307,4435,2334873,3,Blue Jasmine,2013
6308,4072,2357263,3,Pasadena,2013
6309,5177,2425486,3,Gloria,2013
6310,4808,2103267,3,Perfect Mothers,2013
6311,5527,2692904,0,Locke,2013
6312,5190,2331143,3,"Soshite chichi ni naru (Like Father, Like Son)",2013
6313,4455,2201251,3,"Hot Flashes, The",2013
6314,4461,2007360,1,Computer Chess,2013
6315,4470,1650554,3,Kick-Ass 2,2013
6316,5215,2083355,3,"Best Man Holiday, The",2013
6317,4855,2969656,3,Gam-si-ja-deul,2013
6318,5576,2179116,2,"Kings of Summer, The",2013
6319,4125,2617828,1,Freier Fall,2013
6320,5587,2543508,3,Life Inside Out,2013
6321,4133,481499,3,"Croods, The",2013
6322,4508,2312390,3,"Gamers: Hands of Fate, The",2013
6323,4880,1322269,3,August: Osage County,2013
6324,4156,1462900,1,"Grandmaster, The",2013
6325,5622,2167266,3,Tracks,2013
6326,4906,1854564,3,Percy Jackson: Sea of Monsters,2013
6327,4537,1480295,1,Killing Season,2013
6328,5626,2981768,0,Patema Inverted,2013
6329,4910,1206543,1,Out of the Furnace,2013
6330,4542,1160996,1,"Colony, The",2013
6331,5630,2527186,3,All Cheerleaders Die,2013
6332,4181,1951261,2,"Hangover part 3, The",2013
6333,4189,2094762,3,And Now a Word from Our Sponsor,2013
6334,5292,2263944,3,Dragon Ball Z: Battle of Gods,2013
6335,5296,1706620,3,Snowpiercer,2013
6336,4197,1869416,3,Faroeste caboclo,2013
6337,4205,1699755,3,Peeples,2013
6338,4948,2309021,3,We Are What We Are,2013
6339,4953,2944454,3,Riley Rewind,2013
6340,4213,2234155,1,"Internship, The",2013
6341,3856,1428538,3,Hansel &amp; Gretel: Witch Hunters,2013
6342,3861,2287715,2,Ego,2013
6343,4594,2218003,2,Closed Circuit,2013
6344,4598,2370248,3,Short Term 12,2013
6345,4975,1606378,1,A Good Day to Die Hard,2013
6346,4256,1453405,1,Monsters University,2013
6347,4996,2403419,3,For Elisa,2013
6348,5714,1847746,3,"German Doctor, The",2013
6349,5001,2446502,3,Zombie Hunter,2013
6350,4266,2908228,3,My Little Pony: Equestria Girls,2013
6351,5014,816442,3,"Book Thief, The",2013
6352,4279,1210819,1,"Lone Ranger, The",2013
6353,5374,2656122,0,Nashorn im Galopp,2013
6354,4642,2401711,3,O Tempo e o Vento,2013
6355,5022,2315200,1,"Les garcons et Guillaume, a table!",2013
6356,5026,2457282,3,Madoka Magica: Rebellion Story,2013
6357,5033,2024544,3,12 Years a Slave,2013
6358,5746,1700845,3,"Invisible Woman, The",2013
6359,5037,2234222,3,Orphan Black,2013
6360,4658,1821549,3,Nebraska,2013
6361,5754,2234261,3,"Love Punch, The",2013
6362,4305,2243389,2,I&#39;m So Excited,2013
6363,5758,1483324,3,At Middleton,2013
6364,4309,2334879,2,White House Down,2013
6365,5061,1979320,1,Rush,2013
6366,3961,1623205,3,Oz the Great and Powerful,2013
6367,4334,1663662,1,Pacific Rim,2013
6368,4701,1813609,3,A Haunting at Silver Falls,2013
6369,3978,2101341,3,Dead Man Down,2013
6370,5085,3183630,0,"Boy and the World, The",2013
6371,4714,1837703,1,"Fifth Estate, The",2013
6372,5097,2369396,3,Bounty Killer,2013
6373,6686,2866360,3,Coherence,2013
6374,7783,1647413,3,Vino Veritas,2013
6375,5987,1714206,2,"Spectacular Now, The",2013
6376,7452,2407574,3,My mad fat diary,2013
6377,6734,2042583,0,La jaula de oro,2013
6378,6377,1181840,3,Jack and the Cuckoo-Clock Heart,2013
6379,6750,1966566,1,Stalingrad,2013
6380,7137,2379082,2,Monster Pies,2013
6381,7141,2831440,0,Ronny,2013
6382,6458,2508258,3,First Period,2013
6383,7204,3306776,3,Bayonetta: Bloody Fate,2013
6384,5787,2317225,3,"Machine, The",2013
6385,8454,1925435,0,Frankenstein&#39;s Army,2013
6386,6167,2524674,3,Wetlands,2013
6387,5829,2217458,3,Flores Raras,2013
6388,5841,2386278,3,Haunt,2013
6389,7694,2201548,3,A Teacher,2013
6390,5895,3321254,3,Barbie &amp; Her Sisters in a Pony Tale,2013
6391,5903,1838520,3,"Truth About Emanuel, The",2013
6392,7716,1931602,3,Very Good Girls,2013
6393,5105,2404461,3,Le Pass&eacute;,2013
6394,5457,2017561,2,Xi you xiang mo pian (Journey to the West),2013
6395,4370,1457767,3,"Conjuring, The",2013
6396,5113,2829458,3,Kyss meg for faen i helvete,2013
6397,4375,1860353,3,Turbo,2013
6398,4379,2343371,3,Amiche da morire,2013
6399,5121,2382009,3,Nymphomaniac: Volume 2,2013
6400,4751,2247432,3,Go for Sisters,2013
6401,4388,1430132,3,"Wolverine, The",2013
6402,5478,2599226,3,An Easter Bunny Puppy,2013
6403,4024,1288558,3,Evil Dead,2013
6404,5140,2388759,3,Love &amp; Air Sex,2013
6405,5490,1767354,3,Odd Thomas,2013
6406,4768,2404738,3,Witching and Bitching,2013
6407,5156,2224073,3,Best Friends Forever,2013
6408,4054,453562,2,42,2013
6409,4788,2018086,3,Camille Claudel 1915,2013
6410,5518,1785612,3,"Punk Singer, The",2013
6411,4803,2881698,0,Skinwalker Ranch,2013
6412,5176,1674047,3,Birdemic 2: The Resurrection,2013
6413,5526,2479800,3,Palo Alto,2013
6414,5180,2345567,3,Haunter,2013
6415,4816,1509788,3,Ass Backwards,2013
6416,4450,1272878,1,2 Guns,2013
6417,5193,1858481,3,Last Passenger,2013
6418,4460,1535108,3,Elysium,2013
6419,4836,2752200,3,Jeune &amp; jolie,2013
6420,4840,2296697,3,Concussion,2013
6421,4473,2188560,2,Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries),2013
6422,4477,2294189,3,"Fall, The",2013
6423,4115,1935179,1,Mud,2013
6424,4858,2294629,3,Frozen,2013
6425,4492,2279864,2,Clear History,2013
6426,4132,2034139,3,"Last Exorcism Part II, The",2013
6427,4507,1723121,3,We&#39;re the Millers,2013
6428,4138,1343092,3,"Great Gatsby, The",2013
6429,4879,2226417,2,Insidious: Chapter 2,2013
6430,5604,2991296,0,Beneath,2013
6431,4888,2431286,3,Philomena,2013
6432,5613,2495118,3,Yip Man: Jung gik yat jin,2013
6433,4155,2187115,3,Pozitia copilului,2013
6434,4168,1291580,1,Behind the Candelabra,2013
6435,4540,2664258,1,UMMAH - Unter Freunden,2013
6436,4545,1433811,2,Disconnect,2013
6437,5637,2235902,3,Geography Club,2013
6438,4180,848537,3,Epic,2013
6439,5283,2896036,0,Vivir es facil con los ojos cerrados,2013
6440,4922,993846,3,"Wolf of Wall Street, The",2013
6441,4553,2054790,1,Michael Kohlhaas,2013
6442,5641,2531258,0,Once Upon a Time in Vietnam,2013
6443,4188,1670345,1,Now You See Me,2013
6444,4192,1905041,3,Fast and Furious 6,2013
6445,4196,2404463,3,"Heat, The",2013
6446,5311,2328549,3,Dark Touch,2013
6447,5672,2395421,1,Svecenikova djeca,2013
6448,4212,2628260,3,Lost In Living,2013
6449,5676,2440362,3,Sadako 3D 2,2013
6450,4965,2140373,3,Saving Mr. Banks,2013
6451,4226,1659338,1,"Numbers Station, The",2013
6452,5335,2718492,3,Ida,2013
6453,4609,2005374,3,"Frozen Ground, The",2013
6454,3883,2580928,1,Mt. Zion,2013
6455,4261,2255372,3,"Sisters Plotz, The",2013
6456,5000,1714915,3,Only Lovers Left Alive,2013
6457,3900,2303110,2,Jurassic Attack,2013
6458,4278,2542420,3,White Bear,2013
6459,3913,2053463,3,Side Effects,2013
6460,4641,1392214,3,Prisoners,2013
6461,5377,2406252,0,La Venus a la fourrure,2013
6462,5021,1937118,3,Casse-tete chinois,2013
6463,4653,2364841,0,Runner Runner,2013
6464,4296,2132285,3,"Bling Ring, The",2013
6465,5389,2545118,3,Blackfish,2013
6466,4300,1690953,3,Despicable Me 2,2013
6467,4661,1171222,3,Baggage Claim,2013
6468,4304,2258858,3,Wadjda,2013
6469,3955,1351685,0,Jack the Giant Slayer,2013
6470,5076,2395417,1,Still Life,2013
6471,4704,2278871,3,Blue Is the Warmest Color,2013
6472,5096,2429414,3,Hannas Reise,2013
6473,7765,1817081,3,A Case of You,2013
6474,6693,2084989,0,Upstream Color,2013
6475,7782,1864750,1,"Time in Between, The",2013
6476,8629,2386257,3,White Lies,2013
6477,7424,2389182,1,Cheap Thrills,2013
6478,6709,2555268,3,Maidentrip,2013
6479,7807,2336846,1,She Made Them Do It,2013
6480,6006,3089388,2,Tim&#39;s Vermeer,2013
6481,6753,2316411,1,Enemy,2013
6482,6415,2358891,3,La grande bellezza,2013
6483,6437,2414766,3,Frequencies,2013
6484,6110,2093270,3,"Returned, The",2013
6485,6145,2392326,1,Le week-end,2013
6486,8488,3061046,3,Steven Universe,2013
6487,5845,2770480,3,Remember Sunday,2013
6488,5849,3100636,3,52 Tuesdays,2013
6489,5853,2852460,3,Bends,2013
6490,5861,3122122,3,"Princess Twins of Legendale, The",2013
6491,6592,2520512,0,Maron,2013
6492,5882,1816608,3,Another Me,2013
6493,6966,2450440,3,"Last of Robin Hood, The",2013
6494,6246,3078718,0,"Zoran, il mio nipote scemo",2013
6495,6272,2226519,3,Plush,2013
6496,7731,469021,3,Alan Partridge: Alpha Papa,2013
6497,4365,2724064,3,Sharknado,2013
6498,4733,1982177,2,Exit Marrakech,2013
6499,4369,1821426,3,Family Weekend,2013
6500,5460,2170299,2,Bad Words,2013
6501,5464,2380331,3,Words and Pictures,2013
6502,4382,790736,1,R.I.P.D.,2013
6503,4019,1583421,3,G.I. Joe: Retaliation,2013
6504,4387,2081194,3,Hansel and Gretel Get Baked,2013
6505,4023,1517260,3,"Host, The",2013
6506,4759,2481198,3,Sunshine on Leith,2013
6507,4416,2017020,3,"Smurfs 2, The",2013
6508,4420,1727388,3,"Way Way Back, The",2013
6509,5167,1321511,2,Oldboy,2013
6510,4433,1684233,1,Welcome to the Punch,2013
6511,5525,191181,3,"Immigrant, The",2013
6512,5188,2582008,3,Meine Schwestern,2013
6513,5542,2140577,3,"Pretty One, The",2013
6514,4090,1300854,3,Iron Man 3,2013
6515,4463,1691917,1,Planes,2013
6516,4472,2294677,3,In a World...,2013
6517,4476,2387413,3,Captain Battle: Legacy War,2013
6518,5570,1549920,1,"Last Stand, The",2013
6519,4853,2415174,3,Moving Mountains,2013
6520,5225,2388821,0,Zipi y Zape y el club de la canica,2013
6521,4857,2350496,3,"Lunchbox, The",2013
6522,4127,1408101,1,Star Trek Into Darkness,2013
6523,4866,2330546,3,Les Reines du Ring (English: Wrestling Queens),2013
6524,4873,2779318,3,"Day of the Doctor, The",2013
6525,4878,2415464,3,Hansel &amp; Gretel,2013
6526,4142,1572315,3,Texas Chainsaw 3D,2013
6527,4887,1716767,3,"Last Keepers, The",2013
6528,5607,1981107,3,"Young and Prodigious T.S. Spivet, The",2013
6529,4891,1654523,1,Night Train to Lisbon,2013
6530,4163,1904996,3,Parker,2013
6531,4167,1245492,1,This Is the End,2013
6532,5269,2349460,3,Grace Unplugged,2013
6533,4908,2016940,3,Man of Tai Chi,2013
6534,5273,2987732,3,Fack ju Gohte,2013
6535,4912,359950,3,"Secret Life of Walter Mitty, The",2013
6536,4548,2309295,3,Hemlock Grove,2013
6537,4921,1170358,3,"Hobbit: The Desolation of Smaug, The",2013
6538,5640,2312718,2,Homefront,2013
6539,4925,1894476,3,How I Live Now,2013
6540,4191,1815862,1,After Earth,2013
6541,5653,2359024,3,Blue Ruin,2013
6542,4195,1980209,1,Pain &amp; Gain,2013
6543,5298,1821641,3,"Congress, The",2013
6544,4568,2229499,3,Don Jon,2013
6545,3836,1321870,1,Gangster Squad,2013
6546,4203,2250234,1,Dragon Lore: Curse of the Shadow,2013
6547,5322,2265534,3,"Lifeguard, The",2013
6548,4225,2184339,3,"Purge, The",2013
6549,4604,2865802,2,Zum Geburtstag,2013
6550,4238,770828,3,Man of Steel,2013
6551,4608,2375574,0,A Field in England,2013
6552,3886,2024432,2,Identity Thief,2013
6553,4259,816711,3,World War Z,2013
6554,5354,2776074,3,Ang&eacute;lique,2013
6555,4624,2265398,3,Drinking Buddies,2013
6556,5362,1311071,1,Kill Your Darlings,2013
6557,5732,2165859,0,In Fear,2013
6558,4281,1682180,3,Stoker,2013
6559,5376,2289538,3,Elle s&#39;en va,2013
6560,5020,2298416,3,Suzanne,2013
6561,4652,2378281,3,Instructions Not Included,2013
6562,4656,2338864,1,Finsterworld,2013
6563,4660,790636,3,Dallas Buyers Club,2013
6564,5400,2281159,3,Contracted,2013
6565,3942,2511190,3,A Talking Cat!?!,2013
6566,4324,2051879,3,Europa Report,2013
6567,4689,1211956,2,Escape Plan,2013
6568,5067,1937390,3,Nymphomaniac: Volume 1,2013
6569,5428,2258345,2,Fading Gigolo,2013
6570,5079,1932718,2,Thanks for Sharing,2013
6571,4707,2194499,3,About Time,2013
6572,5436,1766175,3,Trap for Cinderella,2013
6573,5448,2169322,1,Finding Mr. Right,2013
6574,7026,1856010,1,House of Cards,2013
6575,8195,1091191,0,Lone Survivor,2013
6576,7400,2967286,3,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,2013
6577,5985,2991316,3,Future Shift,2013
6578,5989,2202928,3,Down River,2013
6579,7500,2306299,3,Vikings,2013
6580,7139,3348476,1,Uitgesproken,2013
6581,7151,2796584,0,Lost Angel,2013
6582,7533,2991224,0,Tangerines,2013
6583,6083,1486834,3,What If,2013
6584,7921,3015110,3,Christmas in the City,2013
6585,7207,2820466,2,Justice League: The Flashpoint Paradox,2013
6586,6130,1922679,3,Open Road,2013
6587,7959,2503154,3,"Den, The",2013
6588,5822,2084093,3,Ashley,2013
6589,6559,2334896,3,"Dirties, The",2013
6590,6232,2230358,3,Curse of Chucky,2013
6591,5893,1528071,3,Horns,2013
6592,3996,790628,1,"Incredible Burt Wonderstone, The",2013
6593,5111,2403029,3,"Starving Games, The",2013
6594,4740,2193215,3,"Counselor, The",2013
6595,5119,3103576,2,L&#39;amour est un crime parfait,2013
6596,4753,1731141,2,Ender&#39;s Game,2013
6597,5480,2429074,3,G.B.F.,2013
6598,5142,3448098,1,Beltracchi: The Art of Forgery,2013
6599,5150,2395385,3,+1,2013
6600,4777,2017038,0,All is Lost,2013
6601,4781,2390361,3,Enough Said,2013
6602,4419,2191701,2,Grown Ups 2,2013
6603,5162,1951216,3,"Look of Love, The",2013
6604,5520,2499414,3,Best Night Ever,2013
6605,4436,2334649,3,Fruitvale Station,2013
6606,4440,1913178,3,"Crown and the Dragon, The",2013
6607,4814,2042568,1,Inside Llewyn Davis,2013
6608,5537,2289920,3,Justice Is Mind,2013
6609,5541,1464191,3,Decoding Annie Parker,2013
6610,4456,2396566,3,20 Feet from Stardom,2013
6611,4462,2387433,2,Dark Skies,2013
6612,5203,2523600,1,Viva la liberta,2013
6613,4471,1698648,3,Girl Most Likely,2013
6614,4851,1951264,3,"Hunger Games: Catching Fire, The",2013
6615,4488,2195548,0,Prince Avalanche,2013
6616,5579,2013293,3,Kaze tachinu,2013
6617,4860,1798709,2,Her,2013
6618,4126,2220408,1,Vai que da Certo,2013
6619,5589,2319580,1,"Grand Seduction, The",2013
6620,4509,1538403,3,"Mortal Instruments: City of Bones, The",2013
6621,4514,2585078,3,Summer League,2013
6622,4145,1931435,3,"Big Wedding, The",2013
6623,4522,1327773,3,Lee Daniels&#39; The Butler,2013
6624,4166,2651924,3,"Hit Girl, The",2013
6625,5268,2244901,3,I Give it a Year,2013
6626,5272,2113681,1,"100-Year-Old Man Who Climbed Out the Window and Disappeared, The",2013
6627,4911,1800241,3,American Hustle,2013
6628,4543,1411250,0,Riddick,2013
6629,4924,2332579,3,Crystal Fairy &amp; the Magical Cactus and 2012,2013
6630,5647,2333804,0,"Zero Theorem, The",2013
6631,5652,3106846,3,Gabrielle,2013
6632,4194,1711425,1,21 &amp; Over,2013
6633,5309,1229340,3,Anchorman 2: The Legend Continues,2013
6634,5670,2166616,1,Wrong Cops,2013
6635,4583,1426329,3,Lovelace,2013
6636,3853,2023587,3,Mama,2013
6637,3862,1588173,2,Warm Bodies,2013
6638,4603,2094877,3,Haute Cuisine,2013
6639,4980,2457282,3,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,2013
6640,4607,2404311,3,"Family, The",2013
6641,4989,1335975,2,47 Ronin,2013
6642,5707,2288044,3,300 Worte Deutsch,2013
6643,4619,2312890,3,Afternoon Delight,2013
6644,4627,2818348,3,Saige Paints the Sky,2013
6645,4272,2209418,3,Before Midnight,2013
6646,5011,2101473,1,"Physician, The",2013
6647,5727,1545754,3,Are You Here,2013
6648,3911,1702439,3,Safe Haven,2013
6649,5015,1905040,3,Devil&#39;s Pass,2013
6650,3915,1559547,3,Beautiful Creatures,2013
6651,5023,2304771,1,Mandela: Long Walk to Freedom,2013
6652,4647,2364975,3,Vi ar bast!,2013
6653,3923,1939659,3,Carrie,2013
6654,4651,2002718,3,Machete Kills,2013
6655,4294,2027140,3,L&#39;ecume des jours,2013
6656,4655,1454468,0,Gravity,2013
6657,4306,2284766,3,Mary and Martha,2013
6658,3949,765446,3,Escape from Planet Earth,2013
6659,4677,1535109,1,Captain Phillips,2013
6660,4681,1450321,1,Filth,2013
6661,5062,2058107,0,"Railway Man, The",2013
6662,4715,2066133,3,"Wine of Summer, The",2013
6663,5093,2792728,3,Karlek deluxe,2013
6664,7050,2964334,1,138 segons. L&#39;enigma Girones,2013
6665,6699,1067765,3,Adult World,2013
6666,5992,3521332,3,rastres de s&aacute;ndal,2013
6667,6004,1385956,3,Particle Fever,2013
6668,6727,2351098,3,A Picture of You,2013
6669,8306,2243537,3,A Haunted House,2013
6670,7150,2795478,0,Wastelands,2013
6671,6082,3252208,3,"Vivian Maier Mystery, The",2013
6672,6086,2401715,3,"Devil&#39;s Violinist, The",2013
6673,6100,3074732,3,Hross i oss,2013
6674,6483,1817287,0,Is the Man Who Is Tall Happy?,2013
6675,7585,1924396,1,"Best Offer, The",2013
6676,6138,2207050,2,Bicycling with Moli&egrave;re,2013
6677,6142,2992146,2,Young Detective Dee: Rise of the Sea Dragon,2013
6678,5809,2085957,3,Kill for Me,2013
